DATE,TRAPID,ADULTS
8/12/2015,167,1
6/24/2015,167,1
6/30/2015,167,0
9/2/2015,167,0
6/18/2015,167,0
7/14/2015,167,0
7/22/2015,168,1
8/26/2015,168,0
7/8/2015,168,0
8/12/2015,168,2
8/5/2015,168,0
6/30/2015,168,0
6/18/2015,168,0
6/24/2015,168,1
8/19/2015,168,2
9/2/2015,168,1
7/14/2015,168,1
7/22/2015,169,0
8/5/2015,169,0
8/12/2015,169,1
6/30/2015,169,0
7/8/2015,169,0
9/2/2015,169,2
8/26/2015,169,1
6/18/2015,169,0
8/19/2015,169,4
7/14/2015,169,1
6/24/2015,169,1
8/26/2015,170,0
8/5/2015,170,0
7/22/2015,170,2
7/8/2015,170,0
8/19/2015,170,3
7/14/2015,170,1
8/12/2015,170,3
6/18/2015,170,0
9/2/2015,170,0
6/30/2015,170,1
6/24/2015,170,0
8/12/2015,196,5
8/26/2015,196,1
8/5/2015,196,0
7/8/2015,196,1
7/22/2015,196,1
6/18/2015,196,1
6/24/2015,196,0
9/2/2015,196,3
8/19/2015,196,5
7/14/2015,196,1
6/30/2015,196,0
7/8/2015,197,1
8/5/2015,197,0
7/22/2015,197,0
8/19/2015,197,5
6/18/2015,197,0
8/12/2015,197,2
6/24/2015,197,0
8/26/2015,197,0
9/2/2015,197,2
6/30/2015,197,0
7/14/2015,197,0
7/8/2015,198,0
7/22/2015,198,0
8/19/2015,198,3
8/5/2015,198,1
6/18/2015,198,1
9/2/2015,198,2
7/14/2015,198,0
8/26/2015,198,1
6/30/2015,198,0
6/24/2015,198,0
8/12/2015,198,1
8/19/2015,199,4
7/22/2015,199,0
6/18/2015,199,0
8/26/2015,199,1
7/8/2015,199,1
7/14/2015,199,1
6/24/2015,199,0
9/2/2015,199,1
8/5/2015,199,0
6/30/2015,199,1
8/12/2015,199,2
8/19/2015,200,6
6/24/2015,200,0
7/8/2015,200,1
7/22/2015,200,1
9/2/2015,200,1
7/14/2015,200,3
6/30/2015,200,2
8/5/2015,200,0
8/26/2015,200,0
6/18/2015,200,0
8/12/2015,200,2
6/24/2015,61,0
7/8/2015,61,1
7/14/2015,61,3
8/26/2015,61,4
9/2/2015,61,6
7/22/2015,61,1
8/19/2015,61,14
6/30/2015,61,1
7/29/2015,61,3
8/5/2015,61,1
6/18/2015,61,0
8/12/2015,61,10
8/19/2015,62,9
6/24/2015,62,0
7/29/2015,62,1
7/22/2015,62,0
9/2/2015,62,6
8/5/2015,62,0
8/26/2015,62,2
7/8/2015,62,1
7/14/2015,62,1
6/30/2015,62,0
6/18/2015,62,0
8/12/2015,62,3
8/19/2015,63,4
7/22/2015,63,0
9/2/2015,63,0
7/8/2015,63,0
7/14/2015,63,0
7/29/2015,63,2
6/24/2015,63,1
8/5/2015,63,1
6/18/2015,63,0
8/26/2015,63,1
6/30/2015,63,0
8/12/2015,63,3
7/22/2015,64,0
8/19/2015,64,7
6/24/2015,64,0
7/8/2015,64,1
7/29/2015,64,0
8/5/2015,64,1
7/14/2015,64,1
8/26/2015,64,3
9/2/2015,64,7
6/18/2015,64,0
6/30/2015,64,0
8/12/2015,64,1
8/19/2015,65,5
7/22/2015,65,0
7/29/2015,65,1
8/26/2015,65,5
6/24/2015,65,1
7/8/2015,65,0
8/5/2015,65,0
9/2/2015,65,4
7/14/2015,65,2
6/30/2015,65,1
6/18/2015,65,0
8/12/2015,65,3
7/29/2015,106,0
7/22/2015,106,1
6/24/2015,106,0
8/5/2015,106,0
7/14/2015,106,0
7/8/2015,106,1
8/26/2015,106,2
6/30/2015,106,1
8/19/2015,106,6
9/2/2015,106,2
6/18/2015,106,1
8/12/2015,106,1
7/29/2015,107,1
7/22/2015,107,0
8/19/2015,107,3
6/24/2015,107,0
8/26/2015,107,1
6/30/2015,107,1
7/8/2015,107,0
7/14/2015,107,0
8/5/2015,107,2
9/2/2015,107,0
8/12/2015,107,1
6/18/2015,107,0
7/22/2015,108,2
7/29/2015,108,1
7/8/2015,108,1
8/19/2015,108,9
8/26/2015,108,4
6/24/2015,108,1
8/5/2015,108,0
6/30/2015,108,0
7/14/2015,108,0
6/18/2015,108,1
9/2/2015,108,8
8/12/2015,108,1
7/29/2015,109,0
8/19/2015,109,6
7/22/2015,109,1
6/24/2015,109,0
6/30/2015,109,0
7/8/2015,109,0
8/26/2015,109,3
7/14/2015,109,2
8/5/2015,109,1
8/12/2015,109,1
6/18/2015,109,0
9/2/2015,109,5
7/22/2015,110,0
8/5/2015,110,0
7/29/2015,110,4
7/14/2015,110,0
8/26/2015,110,2
7/8/2015,110,0
8/12/2015,110,5
6/24/2015,110,1
8/19/2015,110,13
6/30/2015,110,0
6/18/2015,110,0
9/2/2015,110,13
7/22/2015,46,0
8/5/2015,46,2
8/19/2015,46,11
7/29/2015,46,1
7/8/2015,46,0
7/14/2015,46,0
6/30/2015,46,0
8/26/2015,46,6
6/18/2015,46,0
6/24/2015,46,1
9/2/2015,46,8
8/12/2015,46,4
7/22/2015,47,0
7/29/2015,47,0
8/19/2015,47,2
8/5/2015,47,1
7/8/2015,47,0
7/14/2015,47,0
6/30/2015,47,0
8/26/2015,47,3
6/18/2015,47,0
8/12/2015,47,0
9/2/2015,47,2
6/24/2015,47,0
8/19/2015,48,4
8/5/2015,48,1
7/22/2015,48,1
7/29/2015,48,2
8/26/2015,48,5
7/8/2015,48,0
8/12/2015,48,3
6/30/2015,48,0
9/2/2015,48,4
6/24/2015,48,0
6/18/2015,48,0
7/14/2015,48,3
8/5/2015,49,2
6/30/2015,49,0
8/19/2015,49,5
7/22/2015,49,0
7/29/2015,49,4
7/8/2015,49,1
8/26/2015,49,5
8/12/2015,49,1
6/18/2015,49,0
9/2/2015,49,4
7/14/2015,49,0
6/24/2015,49,0
8/5/2015,50,2
7/22/2015,50,1
6/30/2015,50,0
9/2/2015,50,1
7/29/2015,50,1
8/26/2015,50,0
8/19/2015,50,7
7/8/2015,50,0
6/18/2015,50,0
7/14/2015,50,0
8/12/2015,50,2
6/24/2015,50,1
8/5/2015,121,3
6/30/2015,121,0
8/19/2015,121,9
7/22/2015,121,0
6/24/2015,121,0
7/29/2015,121,1
9/2/2015,121,3
7/14/2015,121,0
8/26/2015,121,0
7/8/2015,121,0
6/18/2015,121,0
8/12/2015,121,3
7/29/2015,122,0
8/5/2015,122,0
7/14/2015,122,0
6/30/2015,122,1
8/19/2015,122,4
7/22/2015,122,0
7/8/2015,122,0
9/2/2015,122,8
6/18/2015,122,0
8/12/2015,122,3
6/24/2015,122,0
8/26/2015,122,1
7/29/2015,123,1
8/26/2015,123,1
7/14/2015,123,0
8/19/2015,123,2
6/18/2015,123,0
8/5/2015,123,0
7/8/2015,123,2
9/2/2015,123,3
7/22/2015,123,0
8/12/2015,123,4
6/24/2015,123,0
6/30/2015,123,1
8/5/2015,124,1
7/29/2015,124,1
8/26/2015,124,1
7/22/2015,124,1
8/19/2015,124,5
6/30/2015,124,0
6/24/2015,124,0
7/8/2015,124,0
9/2/2015,124,3
8/12/2015,124,3
7/14/2015,124,0
6/18/2015,124,0
8/26/2015,125,5
6/30/2015,125,0
8/19/2015,125,5
8/5/2015,125,0
7/22/2015,125,0
7/29/2015,125,1
7/8/2015,125,1
6/18/2015,125,1
7/14/2015,125,1
8/12/2015,125,3
9/2/2015,125,7
6/24/2015,125,0
8/5/2015,161,0
8/26/2015,161,2
7/29/2015,161,0
8/19/2015,161,9
6/30/2015,161,0
6/18/2015,161,0
9/2/2015,161,10
7/8/2015,161,0
8/12/2015,161,4
7/22/2015,161,0
7/14/2015,161,2
6/24/2015,161,0
7/8/2015,162,1
9/2/2015,162,2
7/29/2015,162,0
8/5/2015,162,0
8/26/2015,162,2
7/22/2015,162,0
8/12/2015,162,2
8/19/2015,162,3
6/30/2015,162,0
6/18/2015,162,0
7/14/2015,162,1
6/24/2015,162,1
7/8/2015,163,0
8/26/2015,163,3
9/2/2015,163,8
8/5/2015,163,1
7/29/2015,163,2
7/22/2015,163,0
8/12/2015,163,1
7/14/2015,163,1
8/19/2015,163,10
6/18/2015,163,0
6/30/2015,163,0
6/24/2015,163,0
7/22/2015,164,0
8/19/2015,164,10
7/29/2015,164,1
8/26/2015,164,0
7/8/2015,164,0
9/2/2015,164,5
7/14/2015,164,0
6/30/2015,164,0
6/24/2015,164,0
8/5/2015,164,1
8/12/2015,164,2
6/18/2015,164,0
8/12/2015,165,2
8/19/2015,165,6
9/2/2015,165,4
8/26/2015,165,1
7/22/2015,165,0
7/8/2015,165,1
7/14/2015,165,2
7/29/2015,165,3
6/18/2015,165,0
8/5/2015,165,0
6/30/2015,165,0
6/24/2015,165,0
7/8/2015,181,0
8/19/2015,181,22
8/26/2015,181,16
7/22/2015,181,1
8/12/2015,181,8
9/2/2015,181,13
6/18/2015,181,0
6/30/2015,181,0
6/24/2015,181,0
8/5/2015,181,1
7/14/2015,181,0
7/29/2015,181,1
7/8/2015,182,0
9/2/2015,182,14
7/22/2015,182,1
8/26/2015,182,9
8/5/2015,182,5
6/30/2015,182,0
7/29/2015,182,1
7/14/2015,182,0
6/24/2015,182,0
6/18/2015,182,0
8/12/2015,182,7
8/19/2015,182,11
9/2/2015,183,21
7/8/2015,183,0
7/14/2015,183,1
8/26/2015,183,8
8/19/2015,183,16
6/24/2015,183,0
6/18/2015,183,0
8/5/2015,183,2
7/22/2015,183,0
8/12/2015,183,3
6/30/2015,183,0
7/29/2015,183,4
7/22/2015,184,1
6/24/2015,184,0
7/8/2015,184,2
8/5/2015,184,1
9/2/2015,184,11
8/26/2015,184,3
6/18/2015,184,0
7/14/2015,184,1
7/29/2015,184,3
8/12/2015,184,4
6/30/2015,184,0
8/19/2015,184,12
7/8/2015,185,0
8/5/2015,185,0
9/2/2015,185,10
7/29/2015,185,2
8/12/2015,185,4
6/30/2015,185,0
8/26/2015,185,2
8/19/2015,185,8
6/18/2015,185,0
7/22/2015,185,0
6/24/2015,185,0
7/14/2015,185,2
7/8/2015,56,0
8/26/2015,56,2
7/29/2015,56,1
9/2/2015,56,0
8/12/2015,56,1
7/22/2015,56,0
8/5/2015,56,0
8/19/2015,56,7
7/14/2015,56,1
8/26/2015,57,0
7/8/2015,57,0
8/19/2015,57,5
8/12/2015,57,2
7/22/2015,57,0
9/2/2015,57,4
7/29/2015,57,0
8/5/2015,57,0
7/14/2015,57,1
8/26/2015,58,1
8/12/2015,58,0
7/8/2015,58,0
7/22/2015,58,0
9/2/2015,58,2
7/29/2015,58,0
8/5/2015,58,0
7/14/2015,58,1
8/19/2015,58,3
8/26/2015,59,0
9/2/2015,59,1
8/12/2015,59,1
7/8/2015,59,0
7/22/2015,59,0
8/19/2015,59,10
7/14/2015,59,2
7/29/2015,59,0
8/5/2015,59,0
8/26/2015,60,2
8/12/2015,60,2
7/8/2015,60,0
9/2/2015,60,0
7/29/2015,60,0
8/19/2015,60,2
8/5/2015,60,1
7/14/2015,60,0
7/22/2015,60,0
8/26/2015,91,4
8/19/2015,91,9
9/2/2015,91,1
7/14/2015,91,0
8/12/2015,91,2
7/29/2015,91,0
7/22/2015,91,0
7/8/2015,91,0
8/5/2015,91,1
9/2/2015,92,0
7/8/2015,92,0
8/19/2015,92,7
8/26/2015,92,6
8/12/2015,92,2
7/14/2015,92,1
8/5/2015,92,1
7/22/2015,92,0
7/29/2015,92,1
9/2/2015,93,0
8/26/2015,93,3
8/12/2015,93,0
7/14/2015,93,0
7/22/2015,93,0
7/8/2015,93,0
8/5/2015,93,3
7/29/2015,93,1
8/19/2015,93,5
8/26/2015,94,0
9/2/2015,94,2
7/14/2015,94,1
7/8/2015,94,0
8/12/2015,94,0
8/19/2015,94,0
7/22/2015,94,1
8/5/2015,94,0
7/29/2015,94,4
8/26/2015,95,1
9/2/2015,95,4
8/12/2015,95,1
7/8/2015,95,0
8/19/2015,95,7
8/5/2015,95,0
7/22/2015,95,0
7/14/2015,95,1
7/29/2015,95,1
8/26/2015,111,2
9/2/2015,111,3
8/12/2015,111,1
8/19/2015,111,6
7/8/2015,111,0
7/29/2015,111,1
7/14/2015,111,1
8/5/2015,111,0
7/22/2015,111,0
8/26/2015,112,2
7/22/2015,112,0
8/12/2015,112,5
9/2/2015,112,7
8/19/2015,112,5
7/14/2015,112,0
7/8/2015,112,0
7/29/2015,112,1
8/5/2015,112,0
7/22/2015,113,0
7/29/2015,113,0
8/26/2015,113,2
9/2/2015,113,5
7/8/2015,113,0
8/19/2015,113,3
7/14/2015,113,0
8/12/2015,113,2
8/5/2015,113,0
7/14/2015,114,3
8/26/2015,114,1
8/19/2015,114,7
7/29/2015,114,1
7/22/2015,114,0
8/5/2015,114,0
7/8/2015,114,0
9/2/2015,114,2
8/12/2015,114,3
7/14/2015,115,0
8/26/2015,115,1
9/2/2015,115,4
7/29/2015,115,0
8/19/2015,115,5
8/5/2015,115,1
8/28/2014,136,0
6/11/2014,136,1
7/16/2014,137,0
7/31/2014,137,1
6/17/2014,137,0
6/4/2014,137,0
7/9/2014,137,1
7/2/2014,137,2
8/28/2014,137,0
6/26/2014,137,2
9/5/2014,137,1
8/20/2014,137,0
6/11/2014,137,0
8/11/2014,137,1
7/31/2014,138,2
7/16/2014,138,2
6/4/2014,138,0
6/17/2014,138,0
7/9/2014,138,1
7/2/2014,138,0
8/28/2014,138,0
8/20/2014,138,1
9/5/2014,138,0
8/11/2014,138,0
6/11/2014,138,0
6/26/2014,138,2
7/31/2014,139,0
7/16/2014,139,0
9/5/2014,139,0
6/17/2014,139,1
9/5/2014,136,0
6/4/2014,136,0
7/9/2014,136,0
6/17/2014,136,0
6/26/2014,136,3
8/11/2014,136,0
8/20/2014,136,0
7/2/2014,136,1
8/20/2014,139,0
8/11/2014,139,0
7/9/2014,139,0
7/2/2014,139,1
6/4/2014,139,0
8/28/2014,139,0
6/11/2014,139,0
7/31/2014,140,1
7/16/2014,140,1
6/17/2014,140,1
7/9/2014,140,1
9/5/2014,140,0
8/20/2014,140,2
8/11/2014,140,1
6/11/2014,140,0
8/28/2014,140,0
7/2/2014,140,1
6/4/2014,140,0
7/16/2014,51,0
6/26/2014,51,0
6/17/2014,51,0
8/20/2014,51,1
8/11/2014,51,1
7/31/2014,51,1
8/28/2014,51,0
7/2/2014,51,4
7/9/2014,51,1
9/5/2014,51,0
6/4/2014,51,0
6/11/2014,51,0
7/16/2014,52,0
7/2/2014,52,2
6/11/2014,52,0
8/11/2014,52,2
9/5/2014,52,0
8/28/2014,52,0
6/26/2014,52,1
6/17/2014,52,0
7/31/2014,52,1
7/9/2014,52,0
8/20/2014,52,0
6/4/2014,52,0
7/31/2014,53,0
6/11/2014,53,0
7/16/2014,53,0
6/26/2014,53,3
8/11/2014,53,0
9/5/2014,53,0
7/2/2014,53,3
8/28/2014,53,0
6/17/2014,53,1
7/9/2014,53,0
8/20/2014,53,0
6/4/2014,53,0
7/31/2014,54,0
6/11/2014,54,0
6/26/2014,54,0
7/16/2014,54,1
8/11/2014,54,0
9/5/2014,54,0
8/20/2014,54,0
7/2/2014,54,2
8/28/2014,54,0
6/17/2014,54,0
7/9/2014,54,1
6/4/2014,54,0
7/16/2014,55,3
6/26/2014,55,0
8/11/2014,55,1
9/5/2014,55,0
7/2/2014,55,3
6/17/2014,55,0
7/31/2014,55,0
8/20/2014,55,1
6/11/2014,55,1
8/28/2014,55,0
7/9/2014,55,1
6/4/2014,55,0
7/16/2014,6,1
7/2/2014,6,3
8/28/2014,6,0
9/5/2014,6,0
8/11/2014,6,3
6/26/2014,6,0
7/31/2014,6,1
6/17/2014,6,0
6/4/2014,6,0
8/20/2014,6,2
7/9/2014,6,1
6/11/2014,6,1
8/11/2014,7,1
7/16/2014,7,0
6/17/2014,7,0
7/31/2014,7,1
6/26/2014,7,0
8/28/2014,7,0
7/2/2014,7,2
7/9/2014,7,0
9/5/2014,7,0
8/20/2014,7,1
6/4/2014,7,0
6/11/2014,7,0
6/17/2014,8,0
9/5/2014,8,0
7/16/2014,8,0
6/26/2014,8,0
7/9/2014,8,0
8/20/2014,8,0
7/31/2014,8,0
8/11/2014,8,0
6/4/2014,8,0
8/28/2014,8,0
7/2/2014,8,1
6/11/2014,8,0
8/11/2014,9,0
7/16/2014,9,1
7/9/2014,9,2
6/17/2014,9,0
8/20/2014,9,0
8/28/2014,9,0
6/4/2014,9,0
6/11/2014,9,1
7/2/2014,9,0
6/26/2014,9,0
9/5/2014,9,0
7/31/2014,9,1
6/17/2014,10,1
7/9/2014,10,1
7/16/2014,10,1
8/28/2014,10,0
6/11/2014,10,0
8/11/2014,10,1
6/4/2014,10,0
9/5/2014,10,0
7/2/2014,10,2
8/20/2014,10,1
7/31/2014,10,1
6/26/2014,10,1
8/11/2014,81,0
6/17/2014,81,0
6/4/2014,81,0
9/5/2014,81,0
6/11/2014,81,0
8/20/2014,81,0
7/2/2014,81,0
6/26/2014,81,1
7/16/2014,81,0
7/31/2014,81,0
7/9/2014,81,0
8/28/2014,81,0
8/11/2014,82,1
6/11/2014,82,0
7/2/2014,82,0
8/28/2014,82,1
6/26/2014,82,2
9/5/2014,82,0
6/4/2014,82,0
6/17/2014,82,2
7/9/2014,82,1
8/20/2014,82,1
7/16/2014,82,1
7/31/2014,82,0
6/11/2014,83,0
7/2/2014,83,0
8/11/2014,83,1
9/5/2014,83,0
6/26/2014,83,1
8/20/2014,83,0
7/16/2014,83,0
8/28/2014,83,0
6/4/2014,83,0
6/17/2014,83,0
7/9/2014,83,2
7/31/2014,83,0
9/5/2014,84,0
6/11/2014,84,1
6/4/2014,84,0
8/11/2014,84,0
6/26/2014,84,0
8/20/2014,84,0
7/16/2014,84,0
7/9/2014,84,1
6/17/2014,84,0
7/2/2014,84,0
7/31/2014,84,0
8/28/2014,84,0
6/11/2014,85,0
6/26/2014,85,1
7/16/2014,85,2
6/4/2014,85,0
8/20/2014,85,0
7/31/2014,85,0
8/11/2014,85,0
6/17/2014,85,0
7/9/2014,85,0
9/5/2014,85,0
8/28/2014,85,0
7/2/2014,85,0
7/16/2014,146,1
6/26/2014,146,0
7/31/2014,146,1
7/9/2014,146,2
6/4/2014,146,0
8/11/2014,146,1
6/17/2014,146,0
9/5/2014,146,0
8/20/2014,146,1
7/2/2014,146,1
8/28/2014,146,0
6/11/2014,146,1
7/31/2014,147,0
7/9/2014,147,2
8/20/2014,147,0
6/11/2014,147,0
7/2/2014,147,3
6/26/2014,147,0
9/5/2014,147,0
7/16/2014,147,0
8/11/2014,147,0
6/4/2014,147,0
6/17/2014,147,0
8/28/2014,147,0
7/31/2014,148,0
8/20/2014,148,2
7/9/2014,148,3
6/11/2014,148,1
6/4/2014,148,0
8/11/2014,148,1
6/26/2014,148,1
7/2/2014,148,2
8/28/2014,148,0
7/16/2014,148,0
6/17/2014,148,0
9/5/2014,148,0
6/4/2014,149,0
7/9/2014,149,0
7/31/2014,149,0
8/20/2014,149,1
6/11/2014,149,0
6/26/2014,149,1
8/28/2014,149,0
9/5/2014,149,0
8/11/2014,149,2
7/2/2014,149,2
6/17/2014,149,0
7/16/2014,149,0
6/26/2014,150,1
7/9/2014,150,1
8/20/2014,150,0
7/31/2014,150,1
6/4/2014,150,0
7/2/2014,150,1
6/11/2014,150,0
6/17/2014,150,0
8/28/2014,150,0
7/16/2014,150,1
8/11/2014,150,3
9/5/2014,150,0
7/31/2014,176,1
7/9/2014,176,3
8/20/2014,176,1
7/2/2014,176,0
9/5/2014,176,0
6/26/2014,176,0
8/11/2014,176,1
6/11/2014,176,0
7/16/2014,176,0
6/4/2014,176,0
8/28/2014,176,0
6/17/2014,176,0
7/31/2014,177,0
7/2/2014,177,0
8/11/2014,177,0
6/11/2014,177,0
7/9/2014,177,0
7/16/2014,177,2
9/5/2014,177,0
6/26/2014,177,1
6/17/2014,177,0
6/4/2014,177,0
8/20/2014,177,2
8/28/2014,177,0
6/4/2014,178,0
7/16/2014,178,0
6/11/2014,178,1
8/11/2014,178,1
9/5/2014,178,0
7/2/2014,178,1
7/9/2014,178,0
6/17/2014,178,0
8/20/2014,178,1
7/31/2014,178,0
6/26/2014,178,2
8/28/2014,178,0
8/11/2014,179,1
6/4/2014,179,1
7/2/2014,179,2
6/11/2014,179,0
7/16/2014,179,0
6/26/2014,179,0
6/17/2014,179,0
8/20/2014,179,0
9/5/2014,179,0
7/9/2014,179,1
7/31/2014,179,0
8/28/2014,179,0
6/11/2014,180,0
7/9/2014,180,0
7/2/2014,180,3
7/16/2014,180,1
6/4/2014,180,0
6/17/2014,180,0
7/31/2014,180,0
9/5/2014,180,0
6/26/2014,180,1
8/11/2014,180,0
8/20/2014,180,0
8/28/2014,180,0
6/26/2014,21,1
8/11/2014,21,0
6/11/2014,21,1
6/4/2014,21,0
7/2/2014,21,2
7/9/2014,21,1
9/5/2014,21,0
7/16/2014,21,0
7/31/2014,21,0
8/20/2014,21,0
6/17/2014,21,0
8/28/2014,21,0
6/4/2014,22,0
7/31/2014,22,0
7/9/2014,22,1
6/11/2014,22,1
7/2/2014,22,0
8/11/2014,22,1
8/20/2014,22,1
6/26/2014,22,2
9/5/2014,22,0
6/17/2014,22,0
8/28/2014,22,0
7/16/2014,22,1
9/5/2014,23,0
6/11/2014,23,0
6/26/2014,23,0
8/11/2014,23,1
7/9/2014,23,0
8/20/2014,23,0
7/2/2014,23,3
6/17/2014,23,0
7/31/2014,23,1
7/16/2014,23,0
6/4/2014,23,0
8/28/2014,23,0
8/11/2014,24,0
8/20/2014,24,1
7/9/2014,24,0
9/5/2014,24,0
6/11/2014,24,0
7/16/2014,24,1
7/31/2014,24,0
7/2/2014,24,3
6/26/2014,24,2
8/28/2014,24,0
6/17/2014,24,0
6/4/2014,24,0
8/11/2014,25,2
6/26/2014,25,2
6/11/2014,25,0
8/20/2014,25,2
7/9/2014,25,0
7/16/2014,25,0
9/5/2014,25,0
6/17/2014,25,1
7/31/2014,25,2
7/2/2014,25,0
8/28/2014,25,0
6/4/2014,25,0
8/11/2014,131,1
6/26/2014,131,1
8/20/2014,131,0
6/4/2014,131,0
7/16/2014,131,0
6/11/2014,131,1
7/9/2014,131,1
6/17/2014,131,0
7/31/2014,131,1
9/5/2014,131,0
8/28/2014,131,0
7/2/2014,131,1
9/5/2014,132,0
6/26/2014,132,3
8/11/2014,132,0
8/20/2014,132,1
6/4/2014,132,0
7/16/2014,132,1
7/9/2014,132,1
6/17/2014,132,2
6/11/2014,132,0
7/31/2014,132,0
8/28/2014,132,0
7/2/2014,132,1
7/31/2014,133,1
6/26/2014,133,2
8/20/2014,133,0
6/4/2014,133,0
8/11/2014,133,1
9/5/2014,133,0
7/9/2014,133,0
7/16/2014,133,0
8/28/2014,133,0
6/17/2014,133,0
6/11/2014,133,0
7/2/2014,133,0
6/26/2014,134,1
7/31/2014,134,1
6/4/2014,134,0
8/11/2014,134,1
7/9/2014,134,0
6/17/2014,134,0
7/16/2014,134,0
8/20/2014,134,1
8/28/2014,134,0
9/5/2014,134,0
7/2/2014,134,0
6/11/2014,134,0
7/31/2014,135,0
6/26/2014,135,0
7/9/2014,135,1
8/11/2014,135,1
6/4/2014,135,0
9/5/2014,135,0
8/20/2014,135,1
7/16/2014,135,0
8/28/2014,135,0
7/2/2014,135,0
6/17/2014,135,0
6/11/2014,135,0
6/26/2014,126,1
6/17/2014,126,3
7/9/2014,126,0
8/11/2014,126,0
8/28/2014,126,0
6/4/2014,126,0
7/31/2014,126,0
7/16/2014,126,0
6/11/2014,126,0
8/20/2014,126,0
9/5/2014,126,0
7/2/2014,126,0
6/26/2014,127,1
7/31/2014,127,0
7/9/2014,127,0
6/4/2014,127,0
8/28/2014,127,0
8/11/2014,127,1
8/20/2014,127,1
7/16/2014,127,0
6/17/2014,127,0
9/5/2014,127,0
7/2/2014,127,2
6/11/2014,127,0
7/9/2014,128,1
8/11/2014,128,0
8/28/2014,128,0
6/4/2014,128,0
7/31/2014,128,1
9/5/2014,128,0
7/16/2014,128,2
6/26/2014,128,0
8/20/2014,128,2
6/11/2014,128,0
6/17/2014,128,0
7/2/2014,128,1
8/11/2014,129,0
7/9/2014,129,2
9/5/2014,129,0
7/2/2014,129,1
6/4/2014,129,0
7/16/2014,129,0
7/31/2014,129,2
6/17/2014,129,0
8/20/2014,129,0
6/11/2014,129,0
6/26/2014,129,2
8/28/2014,129,0
7/9/2014,130,1
8/28/2014,130,0
9/5/2014,130,0
7/16/2014,130,0
7/31/2014,130,1
8/11/2014,130,0
6/26/2014,130,0
6/17/2014,130,0
6/11/2014,130,0
6/4/2014,130,0
8/20/2014,130,0
7/2/2014,130,0
8/28/2014,116,0
7/16/2014,116,0
6/26/2014,116,2
9/5/2014,116,0
8/11/2014,116,0
6/11/2014,116,0
7/31/2014,116,0
7/9/2014,116,1
6/17/2014,116,0
8/20/2014,116,0
6/4/2014,116,0
7/2/2014,116,0
7/31/2014,117,1
8/11/2014,117,0
6/4/2014,117,0
7/16/2014,117,1
6/26/2014,117,1
8/20/2014,117,1
8/28/2014,117,0
6/11/2014,117,1
6/17/2014,117,0
7/9/2014,117,1
9/5/2014,117,1
7/2/2014,117,1
8/20/2014,118,3
8/11/2014,118,0
6/26/2014,118,0
6/4/2014,118,0
8/28/2014,118,0
7/16/2014,118,0
6/17/2014,118,0
7/2/2014,118,0
7/31/2014,118,0
7/9/2014,118,1
6/11/2014,118,0
9/5/2014,118,0
8/28/2014,119,0
6/4/2014,119,0
8/20/2014,119,1
7/16/2014,119,0
6/26/2014,119,0
7/2/2014,119,0
7/9/2014,119,0
8/11/2014,119,1
7/31/2014,119,0
9/5/2014,119,0
6/17/2014,119,0
6/11/2014,119,0
7/16/2014,120,0
8/28/2014,120,0
7/2/2014,120,0
6/17/2014,120,1
6/26/2014,120,0
6/4/2014,120,0
8/20/2014,120,0
9/5/2014,120,1
8/11/2014,120,1
7/31/2014,120,0
6/11/2014,120,0
7/9/2014,120,1
6/17/2014,166,0
6/4/2014,166,0
9/5/2014,166,0
7/2/2014,166,3
6/11/2014,166,1
8/11/2014,166,0
7/16/2014,166,1
8/20/2014,166,0
6/26/2014,166,0
8/28/2014,166,0
7/9/2014,166,0
7/31/2014,166,0
6/4/2014,167,0
6/11/2014,167,0
6/17/2014,167,2
9/5/2014,167,0
8/11/2014,167,0
8/20/2014,167,1
7/16/2014,167,1
7/31/2014,167,1
7/9/2014,167,0
7/2/2014,167,2
8/28/2014,167,0
6/26/2014,167,0
6/17/2014,168,0
6/4/2014,168,0
6/11/2014,168,0
7/16/2014,168,0
8/11/2014,168,2
7/2/2014,168,0
9/5/2014,168,0
8/20/2014,168,0
7/31/2014,168,0
7/9/2014,168,1
8/28/2014,168,0
6/26/2014,168,2
6/4/2014,169,0
7/16/2014,169,1
6/17/2014,169,0
7/2/2014,169,2
6/11/2014,169,0
8/11/2014,169,0
9/5/2014,169,0
8/20/2014,169,0
7/31/2014,169,0
7/9/2014,169,1
8/28/2014,169,0
6/26/2014,169,4
6/4/2014,170,0
9/5/2014,170,0
6/17/2014,170,1
7/2/2014,170,0
7/16/2014,170,0
7/9/2014,170,1
7/31/2014,170,0
6/11/2014,170,0
8/20/2014,170,0
8/11/2014,170,0
6/26/2014,170,1
8/28/2014,170,0
6/11/2014,196,0
7/16/2014,196,0
9/5/2014,196,0
6/4/2014,196,0
7/2/2014,196,2
7/9/2014,196,0
8/11/2014,196,1
8/20/2014,196,1
7/31/2014,196,0
6/26/2014,196,1
6/17/2014,196,1
8/28/2014,196,0
8/11/2014,197,1
7/9/2014,197,1
7/2/2014,197,1
7/31/2014,197,1
9/5/2014,197,0
7/16/2014,197,1
6/4/2014,197,0
6/26/2014,197,0
6/11/2014,197,0
8/20/2014,197,0
6/17/2014,197,0
8/28/2014,197,0
7/2/2014,198,0
7/16/2014,198,0
8/20/2014,198,1
7/31/2014,198,0
7/9/2014,198,1
